-1.934591347558630714e-01,1.213596462168627377e-01,3.475139050020111808e-01
1.920019383060521112e-01,1.615619697961314105e-01,4.672241586035695837e-01
6.801779568195343018e-02,1.945875585079193115e-01,5.732857244355338278e-01
4.344792348211225924e-02,2.020080517167630318e-01,5.905435033466505113e-01
3.359008376442250421e-02,2.030112668871879578e-01,5.920238367148807912e-01
2.014950104057788849e-02,1.957585215568542480e-01,5.840000510215759277e-01
-2.706179057000851138e-02,1.823008066537428751e-01,5.291632912596877514e-01
-5.503218107909526452e-02,1.717051433504752367e-01,4.980943613457229913e-01
-6.046291068196296692e-02,1.655902490019798279e-01,4.940000176429748535e-01
-7.957092871268590939e-02,1.628919795155525096e-01,4.724333604176839119e-01
-8.345217047593532500e-02,1.614610006411870413e-01,4.678461742706788162e-01
-1.072232795946569395e-01,1.524940459843141527e-01,4.398433950292058858e-01
-1.646511071920394864e-01,1.315869945287704568e-01,3.776800149679184204e-01
1.534598682877383602e-01,1.721129059037075637e-01,4.992658416681651778e-01
1.107234212880333218e-01,1.821983934690555029e-01,5.353333552678426477e-01
5.727700050920248032e-02,1.952153891324996948e-01,5.835000276565551758e-01
3.430253784689638041e-02,1.980003747675153913e-01,5.950000286102294922e-01
7.171326516462224118e-03,1.923424729279109291e-01,5.672857420785086813e-01
2.050748871529082650e-03,1.924338227039889271e-01,5.611842321722131377e-01
-3.565363389881033487e-03,2.114967946943483723e-01,5.476842334395960465e-01
-2.222134247422218392e-02,1.815505047639210945e-01,5.360000212987263701e-01
-5.008927750445547888e-02,1.727397654737745092e-01,5.034762053262620274e-01
-1.321543976664543152e-01,1.396265079577763968e-01,4.157500192523002625e-01
-1.357110052186752125e-01,1.422883706672169457e-01,4.091775910319568887e-01
-1.406823128461837658e-01,1.357337206602096669e-01,4.040000140666961670e-01
-1.592150015696402465e-01,1.327049571179574616e-01,3.821451779334775756e-01
1.813265781687653511e-01,1.619001976821733690e-01,4.772608902143395393e-01
1.064122610670678766e-02,1.927239973755443814e-01,5.714706182479858398e-01
-1.028727310208173845e-01,1.508667520605600776e-01,4.462692496868280179e-01
1.396341770887374878e-01,1.693179508050282889e-01,5.150000452995300293e-01
7.317767486624095208e-02,1.918846255411272572e-01,5.693261169868967242e-01
2.964478855331738674e-02,1.951805452505747385e-01,5.936667124430338172e-01
-1.878898823633790016e-02,1.821936238557100296e-01,5.411250342925389978e-01
-4.185083295617784971e-02,1.720156392880848595e-01,5.151429006031581492e-01
-4.566162806891259363e-02,1.719794308855420173e-01,5.099047862348102811e-01
-6.958271343918408236e-02,1.631461075123618598e-01,4.831176680677077284e-01
-1.837856985476552241e-01,1.217022526781169761e-01,3.575204258062401608e-01
-1.272442674950549357e-01,1.427826857880542255e-01,4.196947577752564995e-01
-1.519751101732254028e-01,1.278332769870758057e-01,3.950000107288360596e-01
-1.546502815228756322e-01,1.317470782549581831e-01,3.890654400130298396e-01
-1.794217896293586467e-01,1.223816466583332596e-01,3.624648065634176741e-01
1.704772962257266045e-01,1.615938320755958557e-01,4.870000202208757401e-01
1.337369441547814619e-01,1.720333754578057539e-01,5.186176782145219821e-01
1.269408998929935917e-01,1.726210182127745352e-01,5.227391512497611137e-01
9.468496540053324140e-02,1.821549003097144015e-01,5.515000237659974935e-01
8.977181526521842148e-02,1.820378092428048544e-01,5.555000305175781250e-01
6.343095932228892675e-02,1.924085839121949526e-01,5.799215973592272144e-01
5.968157015740871429e-02,1.889465376734733582e-01,5.850000381469726562e-01
9.447843146820863666e-03,1.853304207324981689e-01,5.726666847864786414e-01
-8.885466873093886969e-03,1.827518018307509318e-01,5.526666928220678177e-01
-1.406815340742468765e-02,1.818773150444030762e-01,5.479333559672038279e-01
-3.733257789696965701e-02,1.722419544750330433e-01,5.201632891382489410e-01
-1.227239735424518613e-01,1.414071137706438830e-01,4.263333549102147346e-01
-3.240091439623098840e-02,1.713271083740087741e-01,5.255384903687697618e-01
-6.223927158862352371e-02,1.587645448744297028e-01,4.955000281333923340e-01
-6.526716173452845604e-02,1.619620328232393436e-01,4.895932411743422752e-01
-8.960500590760132889e-02,1.527766682978334012e-01,4.613448453360590173e-01
-1.187782668538631958e-01,1.428358578874218965e-01,4.312096963967046448e-01
1.994450360536575428e-01,1.487005263566970881e-01,4.654000282287597545e-01
4.473430093596963281e-02,1.929099529105074151e-01,5.919412094004014024e-01
2.820465993136167526e-02,1.888909637928009033e-01,5.955000221729278564e-01
2.416110106902878349e-02,1.921604613705379105e-01,5.895610030104474486e-01
9.361933625768870115e-04,1.828069876019771389e-01,5.619615591489351969e-01
-4.214591903811586507e-03,1.813613830932549187e-01,5.572500314031328950e-01
-1.080920360982418060e-02,1.757278740406036377e-01,5.540000200271606445e-01
-1.461646180471469492e-01,1.319867538224006598e-01,3.994827768925962586e-01
-1.703267193892422926e-01,1.229971125721931458e-01,3.737647217862746229e-01
-1.741669478475070254e-01,1.220504314806617613e-01,3.686721493474772737e-01
1.937617945871996095e-01,1.520159560977742963e-01,4.686966498246353807e-01
1.549518514138001624e-01,1.623892369178625283e-01,5.011230954757103229e-01
1.159451509063894048e-01,1.725364747372540586e-01,5.328788215463812206e-01
4.046315502594498986e-02,1.906744373195311537e-01,5.955882598372066461e-01
3.392888180529459591e-02,1.914882251085379128e-01,5.966923282696650066e-01
-5.659168638521805406e-02,1.625066765118390322e-01,5.001093936152756214e-01
-8.525208215559682001e-02,1.518740096399860962e-01,4.690000217768453550e-01
1.113177214203209670e-01,1.712059060047412817e-01,5.363793290894607324e-01
7.469186423028387201e-02,1.823114701887456335e-01,5.697561240777736513e-01
4.755269642919301987e-02,1.858877949416637421e-01,5.932500362396240234e-01
5.710502676986928434e-03,1.817932940762618521e-01,5.692414086440513721e-01
-9.080623835325241089e-02,1.456710994243621826e-01,4.630000193913777484e-01
-1.089286095601447041e-01,1.427717804908752441e-01,4.420000257644247643e-01
-1.801192085532581089e-01,1.153730640516561629e-01,3.632941351217381931e-01
1.882568895816802979e-01,1.460849344730377197e-01,4.740000367164611816e-01
1.449714976138082034e-01,1.624160154626287378e-01,5.108276081496271326e-01
1.499746269301364399e-01,1.614066221212085983e-01,5.063684582710266113e-01
6.982584297657012939e-02,1.816188879311084747e-01,5.763750337064266205e-01
8.014352526515722275e-03,1.781063079833984375e-01,5.755000412464141846e-01
-4.867975658271461725e-04,1.757129319012165070e-01,5.642500072717666626e-01
-4.729523129907308582e-02,1.625073151845558006e-01,5.103529644947425448e-01
-1.373912659809761461e-01,1.321052437283329051e-01,4.100103301485789054e-01
1.402858810292350045e-01,1.607266987363497324e-01,5.157778130637274971e-01
6.515084952116012573e-02,1.821255455998813388e-01,5.815294384956359863e-01
1.268461508942501925e-02,1.820177610431398529e-01,5.798285995210920030e-01
-7.641986207320139446e-02,1.523783979507593034e-01,4.795384842615861287e-01
-1.041905189815320459e-01,1.416171036268535355e-01,4.479123024564040101e-01
-1.661119196754302363e-01,1.222894968886445027e-01,3.795766597681671795e-01
2.148258245239655084e-01,1.425628368225362597e-01,4.512916894422637215e-01
9.583859538866414118e-02,1.725142573316892081e-01,5.518333564201990393e-01
6.024216637015342851e-02,1.816004693508148082e-01,5.853333671887716028e-01
1.773448660969734192e-02,1.820204140884535693e-01,5.857143146651131449e-01
-1.225622091442346573e-02,1.696212937434514456e-01,5.550000071525573730e-01
-4.273894911303239424e-02,1.612019065548391805e-01,5.164706216138952311e-01
-7.242447747425599658e-02,1.503213508562608325e-01,4.859091097658330693e-01
-9.948431910015642643e-02,1.433975654654204845e-01,4.524375218898057938e-01
-1.619091121589436300e-01,1.196798958322581180e-01,3.860588389284470567e-01
-1.898939180374145386e-01,1.125841729342937497e-01,3.529400116205215210e-01
1.714690250034133501e-01,1.514757834374904633e-01,4.876041865597168790e-01
1.343395006568992855e-01,1.623164950048222310e-01,5.201176755568560628e-01
1.180735364556312617e-01,1.643455997109413147e-01,5.337000429630279763e-01
5.414924144427826769e-02,1.824859732643086818e-01,5.896170443676888029e-01
2.207159795440160471e-02,1.822654880010164680e-01,5.904615658980149062e-01
-3.839019160622205579e-02,1.624324768781661987e-01,5.208205427878942473e-01
-8.117921650409698486e-02,1.444593717654546194e-01,4.740000367164611816e-01
-1.281775751864755175e-01,1.323296321289879895e-01,4.204156046563928828e-01
2.107073610148778864e-01,1.411418613137268574e-01,4.570488035678863525e-01
2.060081565477809018e-01,1.430755660670702534e-01,4.612295270943250758e-01
9.105753792183739204e-02,1.714092040700571917e-01,5.573571707521166596e-01
8.584658779642161119e-02,1.729690042488715163e-01,5.623529606005724935e-01
5.014435822765032219e-02,1.791402672727902823e-01,5.953333576520284387e-01
-3.395466056877169403e-02,1.611276875282156018e-01,5.273793298622657666e-01
-6.812247674573551626e-02,1.524544390765103508e-01,4.906727487390691311e-01
-9.504878656430677808e-02,1.415812436378363348e-01,4.588939610755805032e-01
-4.240953177213668823e-02,1.975943893194198608e-01,5.060000419616699219e-01
1.237749078821751419e-01,1.619572120328103271e-01,5.293709904916824582e-01
1.193703065315882411e-01,1.584632496039072580e-01,5.350000262260437012e-01
4.345687374472618353e-02,1.820860874652862615e-01,5.989400243759155362e-01
2.688957676291465690e-02,1.814095728099346105e-01,5.968500226736068726e-01
-1.630100047046487977e-01,1.411229689012874211e-01,3.768363790078596565e-01
-2.310580108314752579e-03,1.680355295538902283e-01,5.665000379085540771e-01
-2.970330825164204519e-02,1.629607067221686967e-01,5.315238379296802762e-01
-1.234700180730729790e-01,1.314787164611636583e-01,4.279811528493773221e-01
1.783272946874300546e-01,1.446022937695185251e-01,4.840000271797180176e-01
6.796873573745999819e-02,2.198841146060398766e-01,5.641428657940456004e-01
1.564419469455393397e-01,1.528029350972757161e-01,5.031951346048494367e-01
8.147716378936400994e-02,1.710373856700383721e-01,5.677307981711167129e-01
7.639028671486623734e-02,1.730521264775045920e-01,5.715517463355228589e-01
2.327458813346715630e-03,1.722819904486338205e-01,5.703889114989174614e-01
1.679245650768280140e-01,1.453279763460159357e-01,4.938000202178954856e-01
1.512842529859298180e-01,1.516867383168293837e-01,5.073846456332083976e-01
9.774506295269186351e-02,1.640476746992631518e-01,5.532727566632357208e-01
7.178063644096255302e-02,1.716677350923418999e-01,5.779687874019145966e-01
6.922681932337582111e-03,1.710187792778015137e-01,5.768750347197055817e-01
-2.516753589495634297e-02,1.619916829543235903e-01,5.393590010129488688e-01
-8.635450144194894984e-02,1.422143390195237389e-01,4.697361348403824577e-01
-1.149320518331868324e-01,1.319837414792605912e-01,4.381285914352961997e-01
-1.478881921781146080e-01,1.222804934596237875e-01,4.002717577892800915e-01
8.710623319659914487e-02,1.648707155670438573e-01,5.645714317049298492e-01
6.605470180511474609e-02,1.723725932836532582e-01,5.824400210380553666e-01
-5.342875917752584053e-02,1.517104511459668459e-01,5.081000268459320290e-01
-8.174154348671436310e-02,1.396656092256307602e-01,4.755000211298465729e-01
-1.104249170138722341e-01,1.325172093652543515e-01,4.431905051072438373e-01
-1.429779046903485729e-01,1.219801426581714476e-01,4.068695831557978537e-01
-1.908829063177108765e-01,1.048538806763562314e-01,3.536363704638047500e-01
1.840987130999565125e-01,1.423950933597304680e-01,4.801818416877226547e-01
1.035816849846588894e-01,1.618772611806267303e-01,5.494035325552287796e-01
1.606457346283337792e-02,1.714109717046513326e-01,5.864117881831001355e-01
-1.286389771848917007e-02,1.632493386665979929e-01,5.555833677450815467e-01
-1.390680686153214496e-01,1.227275268014135085e-01,4.116724369854762866e-01
2.200554400682449285e-01,1.329462279876073294e-01,4.528000215689341190e-01
1.364439499789270871e-01,1.529727187649957132e-01,5.222069189466279626e-01
2.014215663075447083e-02,1.726128351357248125e-01,5.910555852784050712e-01
-1.054823307634948082e-01,1.320919173878508657e-01,4.485454768329471542e-01
-1.107469536364078522e-01,1.258481182157993317e-01,4.435000270605087280e-01
-1.300231081744035178e-01,1.238933941349387169e-01,4.225833527743816376e-01
1.737195474130135975e-01,1.422047637127063779e-01,4.890987862039495315e-01
5.106954048905107402e-02,1.717399805784225464e-01,5.962222417195638391e-01
-7.896378066537803816e-03,1.622618628959906772e-01,5.608684451956498229e-01
-4.173206218651363125e-02,1.496190705469676308e-01,5.255714569772992339e-01
-5.097926035523414612e-02,1.450972358385721750e-01,5.136666695276895789e-01
-6.879862397909164429e-02,1.424964826021875575e-01,4.915714483885538222e-01
-7.285418137907981317e-02,1.412081517279148157e-01,4.864000201225280873e-01
-1.207474047938982692e-01,1.247300778826077733e-01,4.336666862169901715e-01
-1.681958130427769205e-01,1.126290505840664841e-01,3.809714439369383254e-01
1.479508855513163856e-01,1.450953355857304283e-01,5.130000114440917969e-01
3.348999418085440993e-02,1.731681660749018192e-01,6.035937871783971786e-01
2.573553305119275977e-02,1.717657968401908875e-01,5.984666903813680161e-01
-3.245553001761436462e-02,1.490601375699043274e-01,5.350000262260437012e-01
-3.632120949760923173e-02,1.524611849267527852e-01,5.301887044366800916e-01
1.221826357804999125e-01,1.719485685533406749e-01,5.278163503627387731e-01
-1.342108924037370976e-01,1.216879688585415925e-01,4.181795070568720685e-01
-1.633838720497537700e-01,1.117383760751270855e-01,3.869672305271273927e-01
8.330101580644140580e-02,1.615579021828515149e-01,5.698367600538292166e-01
7.899691164493560791e-02,1.587258800864219666e-01,5.750000476837158203e-01
-9.665680837792318958e-02,1.324364994023297382e-01,4.594729933384302245e-01
-1.949176778478070859e-01,1.021362176118803394e-01,3.511900990462500372e-01
1.637549594610552273e-01,1.420302138298372707e-01,5.005316666409939108e-01
1.377088278532028198e-01,1.449959307909011730e-01,5.238000392913818581e-01
-7.311208812253815192e-02,1.708650993449347399e-01,4.770714491605758667e-01
1.208669156316787979e-01,1.514052614088981508e-01,5.368064718861733642e-01
1.918409268061320103e-02,1.646627212564150400e-01,5.928333699703216553e-01
-5.963989052300652099e-02,1.432354152202606201e-01,5.027083481351534155e-01
-9.276928840314641045e-02,1.303445565349915514e-01,4.659412012380712009e-01
7.955530285835266113e-02,1.809440006812413626e-01,5.661111540264553987e-01
-1.258401888544144753e-01,1.219362990687722775e-01,4.293587152724680500e-01
-1.588517583030111535e-01,1.125703421147430661e-01,3.917500201393576131e-01
6.768446937203406732e-02,1.626656219363212530e-01,5.833000242710113525e-01
-5.526391554461872885e-02,1.419964957496394342e-01,5.095652432545371147e-01
-8.789316300422914119e-02,1.323093351337217560e-01,4.706290546924837281e-01
8.445901632308959461e-02,1.822617569565773143e-01,5.608800244331360041e-01
-1.217715203762054499e-01,1.186789810657501165e-01,4.352000296115875466e-01
7.337087164728009481e-02,1.620708707035804219e-01,5.790408472625576675e-01
1.531751917941229779e-01,1.420118559684072357e-01,5.088571710245949342e-01
1.490511074662208557e-01,1.396480873227119446e-01,5.155000388622283936e-01
-1.740534328855574200e-02,1.522595196962356623e-01,5.510750278830528481e-01
-5.243621394038200378e-02,1.381893083453178406e-01,5.150000452995300293e-01
-8.295211081321422764e-02,1.316690674194922750e-01,4.766538658967384712e-01
-1.916862651705741882e-01,9.878318104892969131e-02,3.553750179708003998e-01
-1.487754648250918244e-01,1.132122196497455657e-01,4.022258236523597597e-01
-1.542222125501167551e-01,1.115764095107229792e-01,3.978536765022975819e-01
1.980102360248565674e-01,1.259686574339866638e-01,4.740000367164611816e-01
1.854690374999210800e-01,1.328255038323073456e-01,4.823448524392884296e-01
1.002117608274732258e-01,1.505548389894621752e-01,5.561428878988537994e-01
5.878878012299537659e-02,1.581252142786979675e-01,5.950000286102294922e-01
-1.266963229599324219e-02,1.514892496845939018e-01,5.560909455472772267e-01
-7.900567562916339936e-02,1.327615536940403573e-01,4.813589988610683101e-01
-1.121178095539410863e-01,1.190688411394755092e-01,4.451666871706644879e-01
-1.161582379748946764e-01,1.221471835908136822e-01,4.393052844624770192e-01
1.809162781123191954e-01,1.309543521173538727e-01,4.858709881382604068e-01
1.436343670323275146e-01,1.421546519234560546e-01,5.200145201406617401e-01
9.533421762964942869e-02,1.525645333934914083e-01,5.610227490013296459e-01
7.678064251584666364e-03,2.009515102420534327e-01,5.662857549531119528e-01
4.653207083111223635e-02,1.629412277885105287e-01,6.026087325552235141e-01
-4.206885173916816850e-02,1.420685927073160881e-01,5.256000280380248579e-01
1.668108599526541558e-01,1.524844914674758911e-01,4.927714501108442224e-01
-4.739550761175605198e-02,1.420539524757637173e-01,5.196038012234669434e-01
-6.990930065512657166e-02,1.339823814729849405e-01,4.934166868527730121e-01
-1.443224037556271877e-01,1.115188620200282671e-01,4.081710722101362099e-01
-1.782180762716702171e-01,1.025341835101040017e-01,3.711734852012322783e-01
1.756354436530905283e-01,1.324956785824339400e-01,4.907288349280923279e-01
1.334679201245307922e-01,1.419012135628497928e-01,5.285454771735451640e-01
1.271088225767016411e-01,1.431875498965382576e-01,5.333125367760658264e-01
3.145928243784943713e-03,2.022809847479774825e-01,5.599047868024735752e-01
4.184469029307365251e-02,1.613415086269378573e-01,6.067600274085998002e-01
-4.943815220030955970e-04,1.530478745698928833e-01,5.731250122189521790e-01
-4.083412175532430410e-03,1.519488903383413858e-01,5.687916974226633338e-01
-3.760062759885421380e-02,1.423735232689441743e-01,5.305384901853708035e-01
-7.421880602836608554e-02,1.317953372001647860e-01,4.887600201368331732e-01
-1.524170557968318462e-01,1.211425047367811203e-01,3.956562671810388565e-01
-1.403216818968454904e-01,1.133381086919042768e-01,4.125185432257475471e-01
-1.502906059225400381e-01,1.060656532645225525e-01,4.036666850248972760e-01
2.203813671338848978e-01,1.221680166881258939e-01,4.569512431214495241e-01
1.708189100027084351e-01,1.318418501779951013e-01,4.965172625821211994e-01
1.283038109540939331e-01,1.371068209409713745e-01,5.340000391006469727e-01
8.603152497248216235e-02,1.526439939484451891e-01,5.714545719551317182e-01
8.108088125785191391e-02,1.518437980363766260e-01,5.762500315904617310e-01
-1.736126514151692390e-01,1.017251407727599172e-01,3.775875169783830532e-01
2.135980700745302163e-01,1.220191512914264864e-01,4.613176650860730255e-01
-7.438813311358292990e-02,1.617747212449709704e-01,4.783500224351883157e-01
1.223305719641019779e-01,1.417735036251679959e-01,5.377547392305338514e-01
1.173677270611127171e-01,1.428583152592182159e-01,5.432500392198562622e-01
3.695282610886565979e-03,1.515881160602849942e-01,5.793235599994659424e-01
